"x","y","unique_squirrel_id","hectare","shift","date","hectare_squirrel_number","age","primary_fur_color","highlight_fur_color","combination_of_primary_and","color_notes","location","above_ground_sighter","specific_location","running","chasing","climbing","eating","foraging","other_activities","kuks","quaas","moans","tail_flags","tail_twitches","approaches","indifferent","runs_from","other_interactions","geocoded_column",":@computed_region_efsh_h5xi",":@computed_region_f5dn_yrer",":@computed_region_yeji_bk3q",":@computed_region_92fq_4b7q",":@computed_region_sbqj_enih"
"-73.973351945818","40.768814796037","5G-PM-1010-03","05G","PM","10102018","3","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","true",,"POINT (-73.973351945818 40.768814796037)",,"19","4","19","13"
"-73.9685227310735","40.776599466588","15F-AM-1007-02","15F","AM","10072018","2","Adult","Gray","Cinnamon","Gray+Cinnamon","Listed as primary white with cinnamon highlights, I changed to Gray/cinnamon - JO","Above Ground","20",,"true","false","true","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9685227310735 40.776599466588)",,"19","4","19","13"
"-73.9721670042434","40.776085913838","13D-PM-1018-09","13D","PM","10182018","9","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"true","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9721670042434 40.776085913838)",,"19","4","19","13"
"-73.9792153893146","40.7688272492961","3B-AM-1010-01","03B","AM","10102018","1","Adult","Cinnamon","Gray","Cinnamon+Gray",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9792153893146 40.7688272492961)",,"19","4","19","13"
"-73.9579335275486","40.7953080673706","37D-PM-1014-05","37D","PM","10142018","5","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","true",,"POINT (-73.9579335275486 40.7953080673706)",,"19","4","19","13"
"-73.9704166194815","40.7766720346576","14E-AM-1008-07","14E","AM","10082018","7","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true","walking","false","false","false","false","false","false","true","false",,"POINT (-73.9704166194815 40.7766720346576)",,"19","4","19","13"
"-73.9573057686241","40.7985734105729","40B-PM-1014-01","40B","PM","10142018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9573057686241 40.7985734105729)",,"19","4","19","13"
"-73.9581982486469","40.7992194575293","41A-PM-1007-03","41A","PM","10072018","3","Adult","Gray","White","Gray+White",,"Above Ground","55",,"true","false","true","false","false",,"false","false","false","false","true","false","false","false",,"POINT (-73.95819824864691 40.7992194575293)",,"19","4","19","13"
"-73.972467515471","40.7659131865172","3I-PM-1013-05","03I","PM","10132018","5","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.972467515471 40.7659131865172)",,"19","4","19","13"
"-73.9700330712119","40.7782913925727","16D-PM-1010-06","16D","PM","10102018","6","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"true","false","false","false","true","walking","false","false","false","false","false","false","false","false","checking me out","POINT (-73.9700330712119 40.7782913925727)",,"19","4","19","13"
"-73.9570086212285","40.7946679755816","37E-PM-1006-08","37E","PM","10062018","8","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.95700862122851 40.7946679755816)",,"19","4","19","13"
"-73.9615402629655","40.7924082330328","33C-AM-1012-02","33C","AM","10122018","2","Adult","Gray","Cinnamon","Gray+Cinnamon","Cinnamon along back & tail","Above Ground","20","tree branches","false","true","true","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9615402629655 40.7924082330328)",,"19","4","19","13"
"-73.9708364583591","40.7723691587433","10F-AM-1007-01","10F","AM","10072018","1","Adult","Gray",,"Gray+",,"Above Ground","60",,"false","false","true","false","false",,"false","false","false","true","false","false","false","false",,"POINT (-73.9708364583591 40.7723691587433)",,"19","4","19","13"
"-73.9756972647636","40.773624164826","9B-PM-1013-04","09B","PM","10132018","4","Juvenile","Gray","Black","Gray+Black",,"Above Ground","30",,"false","false","true","false","false",,"false","false","false","false","true","false","true","false",,"POINT (-73.9756972647636 40.773624164826)",,"19","4","19","13"
"-73.9799441493404","40.7671499997527","1C-AM-1012-01","01C","AM","10122018","1","Adult","Gray","Black, Cinnamon, White","Gray+Black, Cinnamon, White","Gray, Black, & Cinnamon selected as Primary. Cinnamon & White selected as Highlights. Made executive adjustments.","Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","true","false","false","false","true",,"POINT (-73.9799441493404 40.7671499997527)","12081","11","4","51","10"
"-73.9709040623777","40.7701163892686","7H-PM-1006-03","07H","PM","10062018","3","Adult","Gray",,"Gray+",,"Above Ground","8","tree","true","false","true","false","false",,"false","false","false","true","false","false","true","false",,"POINT (-73.9709040623777 40.7701163892686)",,"19","4","19","13"
"-73.9745227769788","40.7673618284782","3F-AM-1006-09","03F","AM","10062018","9","Juvenile","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE","in grass by light post","false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9745227769788 40.76736182847821)",,"19","4","19","13"
"-73.9659549963516","40.7833659689194","22D-PM-1012-05","22D","PM","10122018","5","Adult","Gray","Black, Cinnamon, White","Gray+Black, Cinnamon, White",,,,,"false","false","false","true","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9659549963516 40.7833659689194)",,"19","4","19","13"
"-73.9763622269272","40.7704671295941","5C-PM-1010-10","05C","PM","10102018","10","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","false","true","false","false","fed by woman","POINT (-73.9763622269272 40.7704671295941)",,"19","4","19","13"
"-73.9674688433583","40.7789728381912","17E-AM-1017-06","17E","AM","10172018","6","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9674688433583 40.7789728381912)",,"19","4","19","13"
"-73.9706360005275","40.7717074044466","9G-PM-1007-05","09G","PM","10072018","5","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9706360005275 40.7717074044466)",,"19","4","19","13"
"-73.9783366903829","40.7668300056094","1D-PM-1007-03","01D","PM","10072018","3","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","true","false","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9783366903829 40.7668300056094)",,"19","4","19","13"
"-73.9622047677701","40.7945126358465","35A-AM-1014-06","35A","AM","10142018","6","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","true","false","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9622047677701 40.7945126358465)",,"19","4","19","13"
"-73.9497217674555","40.796517007214","42I-PM-1014-03","42I","PM","10142018","3",,"Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9497217674555 40.796517007214)",,"19","4","19","13"
"-73.9671306431211","40.7838870159057","22C-PM-1006-05","22C","PM","10062018","5","Juvenile","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9671306431211 40.783887015905705)",,"19","4","19","13"
"-73.9786714207307","40.7696870806229","4B-PM-1018-01","04B","PM","10182018","1","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","false","true","false","false",,"POINT (-73.9786714207307 40.7696870806229)",,"19","4","19","13"
"-73.9750992564362","40.7743391883762","10B-PM-1014-03","10B","PM","10142018","3","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","false","false","false","false","avoided people","POINT (-73.9750992564362 40.7743391883762)",,"19","4","19","13"
"-73.9556218199258","40.7980460204041","41D-PM-1014-01","41D","PM","10142018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","true","false","digging,drinking","false","false","false","false","false","false","false","true",,"POINT (-73.9556218199258 40.7980460204041)",,"19","4","19","13"
"-73.9677779408464","40.7867482211349","25A-AM-1013-02","25A","AM","10132018","2",,"Gray",,"Gray+",,"Above Ground","15","BIG TREE","false","true","false","false","false","chasing #3","false","false","false","true","false","false","true","false",,"POINT (-73.9677779408464 40.7867482211349)",,"19","4","19","13"
"-73.9612398509782","40.7950033150385","35A-PM-1013-12","35A","PM","10132018","12","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","true","false","false","false","true",,"POINT (-73.9612398509782 40.7950033150385)",,"19","4","19","13"
"-73.9720553753548","40.7664488175384","3I-AM-1010-04","03I","AM","10102018","4","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9720553753548 40.7664488175384)",,"19","4","19","13"
"-73.9700148248402","40.7787780193358","16D-PM-1010-04","16D","PM","10102018","4","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9700148248402 40.7787780193358)",,"19","4","19","13"
"-73.9789126088606","40.7685079149692","2C-PM-1013-08","02C","PM","10132018","8","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","false","false",,"false","false","false","false","false","true","false","false",,"POINT (-73.9789126088606 40.7685079149692)",,"19","4","19","13"
"-73.9771843912229","40.7723666382125","7B-AM-1008-01","07B","AM","10082018","1","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9771843912229 40.77236663821251)",,"19","4","19","13"
"-73.9646597452128","40.7827698220703","22F-AM-1007-07","22F","AM","10072018","7","Juvenile","Cinnamon","Gray","Cinnamon+Gray",,"Above Ground","3",,"false","false","true","false","false",,"false","false","false","false","true","false","false","false","alert & aware","POINT (-73.9646597452128 40.7827698220703)",,"19","4","19","13"
"-73.97826438139","40.7717086090782","6A-AM-1006-04","06A","AM","10062018","4","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","true","false","false","true",,"false","false","false","false","true","false","false","false","curious","POINT (-73.97826438139 40.7717086090782)",,"19","4","19","13"
"-73.9785133301426","40.7718260288338","6A-PM-1012-05","06A","PM","10122018","5","Adult","Cinnamon","White","Cinnamon+White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","false",,"POINT (-73.9785133301426 40.7718260288338)",,"19","4","19","13"
"-73.9543323786888","40.7943086530436","37G-PM-1007-03","37G","PM","10072018","3","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Above Ground","15",,"false","false","false","true","false","lying on belly on branch,eating big nut","false","false","false","false","false","false","false","false",,"POINT (-73.9543323786888 40.7943086530436)",,"19","4","19","13"
"-73.9712256765283","40.7760942872488","13D-PM-1018-13","13D","PM","10182018","13","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White","Gray, Cinnamon & White selected as Primary. White selected as Highlights. Made executive adjustments.","Ground Plane","FALSE",,"false","false","false","false","true","digging","false","false","false","false","false","false","true","false",,"POINT (-73.9712256765283 40.7760942872488)",,"19","4","19","13"
"-73.9593352806175","40.7918150568046","33E-AM-1014-02","33E","AM","10142018","2","Juvenile","Black",,"Black+",,"Above Ground","10",,"false","false","true","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9593352806175 40.7918150568046)",,"19","4","19","13"
"-73.9727488640736","40.7781916780621","14B-PM-1014-06","14B","PM","10142018","6","Juvenile","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","false","watching me","false","false","false","false","false","true","false","false","skittish","POINT (-73.9727488640736 40.7781916780621)",,"19","4","19","13"
"-73.9742804552383","40.7707167671865","7E-PM-1013-05","07E","PM","10132018","5","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE","On rocks","false","false","false","true","true",,"false","false","false","false","true","false","true","false",,"POINT (-73.9742804552383 40.7707167671865)",,"19","4","19","13"
"-73.9769319450348","40.7743883576247","9A-AM-1013-11","09A","AM","10132018","11","Juvenile","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE","foot of tree","true","true","false","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9769319450348 40.7743883576247)",,"19","4","19","13"
"-73.9718270820347","40.7748300991287","11D-AM-1010-06","11D","AM","10102018","6","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.97182708203471 40.7748300991287)",,"19","4","19","13"
